type,event,year,abbreviation,nameEn,nameFr,address,representative,comments,source1,source2,officeType,currentStateName,previousStateName
Permanent Mission,,?,,"Kingdom of the Serbs, Croates and Slovenes",,"25, quai du Mont-Blanc",,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,"Kingdom of the Serbs, Croates and Slovenes",
Permanent Mission,,1940,,Yugoslavia (Kingdom of),,"11, rue de Beaumont",,,https://archives.ungeneva.org/office-circular-communication-with-the-government-of-the-kingdom-of-the-serbs-croates-and-slovenes-2,,,"Kingdom of the Serbs, Croates and Slovenes",Yugoslavia (Kingdom of)
Permanent Mission,,1940,,Yugoslavia (Kingdom of),,"11, rue de Beaumont",,,https://archives.ungeneva.org/office-circular-communication-with-the-government-of-the-kingdom-of-the-serbs-croates-and-slovenes-2,,,"Kingdom of the Serbs, Croates and Slovenes",Yugoslavia (Kingdom of)
Permanent Mission,,?,,Norway,,"2, chemin de la Tour de Champel",Christian Lange,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,?,,Norway,,,,,,,,Norway,
Permanent Mission,,1933,,Norway,,"9, Chemin Bertand",,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,1933,,Norway,,"9, Chemin Bertand",Hersleb Birkland,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,1934,,Norway,,"9, Chemin Bertand",Einar Olsen Maseng,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,1935,,Norway,,"9, Chemin Bertand",Einar Olsen Maseng,,https://archives.ungeneva.org/list-of-permanent-representatives-accredited-to-the-league-of-nations/download?token=7cfc77d4fb0ea16e5ce8d355115fb759da87da97d93945ae8bfc5da8a4a1d024,,,Norway,
Permanent Mission,,1935,,Norway,,"La Résidence, 11, route de Florissant",Einar Olsen Maseng,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,1935,,Norway,,Genthod-Bellevue,Einar Olsen Maseng,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,1938,,Norway,,"32, avenue Blanc",Einar Olsen Maseng,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,1939,,Norway,,,vacant,,https://archives.ungeneva.org/communications-with-the-government-of-norway,,,Norway,
Permanent Mission,,1935,,Argentina,,"13, avenue de Champel",Enrique Ruiz-Guinazu,,https://archives.ungeneva.org/communications-avec-le-gouvernement-argentin/download,,,Argentina,
Permanent Mission,,1938,,Argentina,,"30, rue de Contamines",Enrique Ruiz-Guinazu,,https://archives.ungeneva.org/communications-avec-le-gouvernement-argentin/download,,,Argentina,
Permanent Mission,,1939,,Argentina,,"30, rue de Contamines",Carlos Pardo,,https://archives.ungeneva.org/communications-avec-le-gouvernement-argentin/download,,,Argentina,
Permanent Mission,,1939,,Argentina,,"8, route de Florissant",Carlos Pardo,,https://archives.ungeneva.org/communications-avec-le-gouvernement-argentin/download,,,Argentina,
Permanent Mission,,1940,,Argentina,,Hotel Metropole,Carlos Pardo,,https://archives.ungeneva.org/communications-avec-le-gouvernement-argentin/download,,,Argentina,
Permanent Mission,,1940,,Argentina,,,,,https://archives.ungeneva.org/communications-avec-le-gouvernement-argentin/download,,,Argentina,
Permanent Mission,,1933,,Afghanistan,,"8, rue Michel Chauvet",,,https://archives.ungeneva.org/communications-with-the-government-of-afghanistan/download,,,Afghanistan,
Permanent Mission,,1936,,Afghanistan,,"5, avenue Bertrand",,,https://archives.ungeneva.org/communications-with-the-government-of-afghanistan/download,,,Afghanistan,
Permanent Mission,,1937,,Afghanistan,,"23, avenue Beau-Séjour",,,https://archives.ungeneva.org/communications-with-the-government-of-afghanistan/download,,,Afghanistan,
Permanent Mission,,1939,,Afghanistan,,"23, avenue Beau-Séjour",Abdul Hamid Khan,,https://archives.ungeneva.org/communications-with-the-government-of-afghanistan/download,,,Afghanistan,
Permanent Mission,,1936,,Netherlands,,"13, avenue Bertrand",,,https://archives.ungeneva.org/communications-with-the-government-of-netherlands/download,,,Netherlands,
Permanent Mission,,1938,,Netherlands,,"13, avenue Bertrand",,,https://archives.ungeneva.org/communications-with-the-government-of-netherlands/download,,,Netherlands,
Permanent Mission,,1930,,Mexico,,Hotel Bellevue ,Antonio Castro Leal,,https://archives.ungeneva.org/communications-avec-le-gouvernement-du-mexique/download,,,Mexico,
Permanent Mission,,1931,,Mexico,,"87, rue de Lausanne",Salvador Martinez de Alba,,https://archives.ungeneva.org/communications-avec-le-gouvernement-du-mexique/download,,,Mexico,
Permanent Mission,,1932,,Mexico,,,,,https://archives.ungeneva.org/communications-avec-le-gouvernement-du-mexique/download,,,Mexico,
Permanent Mission,,1934,,Mexico,,"5, avenue Théodore-Flournoy","Enrique Imenez, ",,https://archives.ungeneva.org/communications-avec-le-gouvernement-mexicain/download,,,Mexico,
Permanent Mission,,1934,,Mexico,,"5, avenue Théodore-Flournoy",Vincente Estrada Cajigal,,https://archives.ungeneva.org/communications-avec-le-gouvernement-mexicain/download,,,Mexico,
Permanent Mission,,1935,,Mexico,,"5, avenue Théodore-Flournoy",Vincente Estrada Cajigal,,https://archives.ungeneva.org/list-of-permanent-representatives-accredited-to-the-league-of-nations/download?token=7cfc77d4fb0ea16e5ce8d355115fb759da87da97d93945ae8bfc5da8a4a1d024,,,Mexico,
Permanent Mission,,1935,,Mexico,,"109, rue de Lausanne",,,https://archives.ungeneva.org/communications-avec-le-gouvernement-mexicain/download,,,Mexico,
Permanent Mission,,1936,,Mexico,,"109, rue de Lausanne",Primo Villa Michel,,https://archives.ungeneva.org/communications-avec-le-gouvernement-mexicain/download,,,Mexico,
Permanent Mission,,1937,,Mexico,,"107, rue de Lausanne",Isidro Fabela,,https://archives.ungeneva.org/communications-avec-le-gouvernement-mexicain/download,,,Mexico,
Permanent Mission,,1939,,Mexico,,"107, rue de Lausanne",Isidro Fabela,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,Mexico,
Permanent Mission,,1940,,Mexico,,"107, rue de Lausanne",,,https://archives.ungeneva.org/communications-avec-le-gouvernement-mexicain/download,,,Mexico,
Permanent Mission,,1941,,Mexico,,"107, rue de Lausanne",,,https://archives.ungeneva.org/communications-avec-le-gouvernement-mexicain/download,,,Mexico,
Permanent Mission,,1929,,South Africa (Union of),,"Pension Sergy, Chemin Krieg (temporary)",Major Pienaar,,https://archives.ungeneva.org/communications-avec-le-gouvernement-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1929,,South Africa (Union of),,"1, chemin Miremont, Champel",Major Pienaar,,https://archives.ungeneva.org/communications-avec-le-gouvernement-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1931,,South Africa (Union of),,"Bel-Ebat, La Croisette, Vernier",Major Pienaar,,https://archives.ungeneva.org/communications-avec-le-gouvernement-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1931,,South Africa (Union of),,"Maison Royale, 46 quai des Eaux-Vives",Major Pienaar,,https://archives.ungeneva.org/communications-avec-le-gouvernement-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1932,,South Africa (Union of),,"26, avenue William Favre",Major Pienaar,,https://archives.ungeneva.org/communications-avec-le-gouvernement-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1934,,South Africa (Union of),,"26, avenue William Favre",Daniel Steyn,,https://archives.ungeneva.org/communications-with-the-goverment-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1934,,South Africa (Union of),,"Unitas, 66, route de Ferney",Daniel Steyn,,https://archives.ungeneva.org/communications-with-the-goverment-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1935,,South Africa (Union of),,"Unitas, 66, route de Ferney",Harold T. Andrews,,https://archives.ungeneva.org/communications-with-the-goverment-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1939,,South Africa (Union of),,"Unitas, 66, route de Ferney",Harold T. Andrews,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,South Africa (Union of),
Permanent Mission,,1940,,South Africa (Union of),,"Unitas, 66, route de Ferney",Harold T. Andrews,,https://archives.ungeneva.org/communications-with-the-goverment-of-the-union-of-south-africa/download,,,South Africa (Union of),
Permanent Mission,,1930,,Bolivia,,"Hôtel Beau-Séjour, avenue de Champel",Alberto Cortadellas-Viana,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-la-bolivie/download,,,Bolivia,
Permanent Mission,,1932,,Bolivia,,"Villa Vernaz, Amphion , France",Adolfo Costa du Rels,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-la-bolivie/download,,,Bolivia,
Permanent Mission,,1935,,Bolivia,,"Hôtel Beau-Séjour, avenue de Champel",Adolfo Costa du Rels,,https://archives.ungeneva.org/communications-with-the-government-of-bolivia/download,,,Bolivia,
Permanent Mission,,1938,,Bolivia,,"Hôtel Beau-Séjour, avenue de Champel",Adolfo Costa du Rels,,https://archives.ungeneva.org/communications-with-the-government-of-bolivia/download,,,Bolivia,
Permanent Mission,,1939,,Bolivia,,"Hôtel Beau-Séjour, avenue de Champel",Adolfo Costa du Rels,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,Bolivia,
Permanent Mission,,1930,,Chile,,,Enrique Gajardo,,https://archives.ungeneva.org/communications-avec-le-gouvernement-du-chili/download,,,Chile,
Permanent Mission,,1931,,Chile,,"4 bis, chemin de Miremont",Enrique Gajardo,,https://archives.ungeneva.org/communications-avec-le-gouvernement-du-chili/download,,,Chile,
Permanent Mission,,1932,,Chile,,"12, chemin Pesquier",Enrique Gajardo,,https://archives.ungeneva.org/communications-avec-le-gouvernement-du-chili/download,,,Chile,
Permanent Mission,,1933,,Chile,,"1, rue Emile-Yung",Enrique Gajardo,,https://archives.ungeneva.org/communications-with-the-government-of-chile,,,Chile,
Permanent Mission,,1935,,Chile,,"1, rue Emile-Yung",Enrique Gajardo,,https://archives.ungeneva.org/communications-with-the-government-of-chile,,,Chile,
Permanent Mission,,1937,,Chile,,Hotel de Russie,Enrique Gajardo,,https://archives.ungeneva.org/communications-with-the-government-of-chile,,,Chile,
Permanent Mission,,1937,,Chile,,"61, rue du Rhône",Enrique Gajardo,,https://archives.ungeneva.org/communications-with-the-government-of-chile,,,Chile,
Permanent Mission,,1939,,Chile,,"61, rue du Rhône",Enrique Gajardo,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,Chile,
Permanent Mission,,1940,,Chile,,,,,https://archives.ungeneva.org/communications-with-the-government-of-chile,,,Chile,
Permanent Mission,,1933,,Colombia,,"17, boulevard Helvétique",,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-la-colombie/download,,,Colombia,
Permanent Mission,,1934,,Colombia,,"17, boulevard Helvétique",Augustin Nieto Caballero ,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-la-colombie/download,,,Colombia,
Permanent Mission,,1935,,Colombia,,"17, boulevard Helvétique",Don Gabriel Turbay,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-la-colombie/download,,,Colombia,
Permanent Mission,,1939,,Colombia,,"17, boulevard Helvétique",,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,Colombia,
Permanent Mission,,1942,,Colombia,,?,,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-la-colombie/download,,,Colombia,
Permanent Mission,,1927,,Cuba,,"2, rue Alfred Vincent",Guillermo de Blanck,,https://archives.ungeneva.org/relation-entre-le-gouvernement-de-la-republique-de-cuba-et-le-secretariat-correspondance-a-ce-sujet/download,,,Cuba,
Permanent Mission,,1930,,Cuba,,"6, avenue de la Grenade",,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-cuba/download,,,Cuba,
Permanent Mission,,1932,,Cuba,,"46, quai des Eaux-Vives",Carlos de Armenteris,,https://archives.ungeneva.org/communications-avec-le-gouvernement-de-cuba/download,,,Cuba,
Permanent Mission,,1935,,Cuba,,"45, quai Gustave Ador",,,https://archives.ungeneva.org/list-of-permanent-representatives-accredited-to-the-league-of-nations/download?token=7cfc77d4fb0ea16e5ce8d355115fb759da87da97d93945ae8bfc5da8a4a1d024,,,Cuba,
Permanent Mission,,1935,,Cuba,,"61, rue du Rhone",Guillermo de Blanck,,https://archives.ungeneva.org/communications-with-the-government-of-cuba-2,,,Cuba,
Permanent Mission,,1938,,Cuba,,"3, Avenue Théodore Flournoy",Juan Antigua y Escobar,,https://archives.ungeneva.org/communications-with-the-government-of-cuba-2,,,Cuba,
Permanent Mission,,1939,,Cuba,,"44, rue des Paquis",,,https://archives.ungeneva.org/communications-with-the-government-of-cuba-2,,,Cuba,
Permanent Mission,,1939,,Cuba,,"51, rue de Lausanne",,,https://archives.ungeneva.org/communications-with-the-government-of-cuba-2,,,Cuba,
Permanent Mission,,1940,,Cuba,,"6, quai de l'Ecole de médecine",,,https://archives.ungeneva.org/communications-with-the-government-of-cuba-2,,,Cuba,
Permanent Mission,,1944,,Cuba,,,,,https://archives.ungeneva.org/communications-with-the-government-of-cuba-2,,,Cuba,
Permanent Mission,,1928,,Denmark,,"6, rue Monnetier",William Borberg,,https://archives.ungeneva.org/communications-with-the-government-of-denmark/download,,,Denmark,
Permanent Mission,,1934,,Denmark,,"6, route de Pregny",,,https://archives.ungeneva.org/communications-with-the-government-of-denmark/download,,,Denmark,
Permanent Mission,,1935,,Denmark,,"6, route de Pregny",,,https://archives.ungeneva.org/list-of-permanent-representatives-accredited-to-the-league-of-nations/download?token=7cfc77d4fb0ea16e5ce8d355115fb759da87da97d93945ae8bfc5da8a4a1d024,,,Denmark,
Permanent Mission,,1939,,Denmark,,"6, route de Pregny",,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,Denmark,
Permanent Mission,,1941,,Denmark,,,,,https://archives.ungeneva.org/communications-with-the-government-of-denmark/download,,,Denmark,
Permanent Mission,,1934,,Ecuador,,"10, rue Bellot",Gonzalo Zaldumbide,,https://archives.ungeneva.org/communications-with-the-government-of-ecuador/download,,,Ecuador,
Permanent Mission,,1934,,Ecuador,,,Gonzalo Zaldumbide,,https://archives.ungeneva.org/communications-with-the-government-of-ecuador/download,,,Ecuador,
Permanent Mission,,1935,,Ecuador,,"4, rue Michel-Chauvet",Gonzalo Zaldumbide,,https://archives.ungeneva.org/list-of-permanent-representatives-accredited-to-the-league-of-nations/download?token=7cfc77d4fb0ea16e5ce8d355115fb759da87da97d93945ae8bfc5da8a4a1d024,,,Ecuador,
Permanent Mission,,1937,,Ecuador,,,Antonion J. Quevedo,,https://archives.ungeneva.org/communications-with-the-government-of-ecuador/download,,,Ecuador,
Permanent Mission,,1939,,Ecuador,,"6, rue des Contamines",Alejandro Gastelu,,https://archives.ungeneva.org/communications-with-the-government-of-ecuador/download,,,Ecuador,
Permanent Mission,,1926,,Estonia,,,,,https://archives.ungeneva.org/communications-between-the-secretariat-and-estonia-correspondence-on-this-subject/download,,,Estonia,
Permanent Mission,,1933,,Estonia,,,,,https://archives.ungeneva.org/communications-with-the-government-of-estonia-2/download,,,Estonia,
Permanent Mission,,1935,,Estonia,,"7, avenue Gaspard-Valette",Auguste Schmidt,,https://archives.ungeneva.org/list-of-permanent-representatives-accredited-to-the-league-of-nations/download?token=7cfc77d4fb0ea16e5ce8d355115fb759da87da97d93945ae8bfc5da8a4a1d024,,,Estonia,
Permanent Mission,,1931,,Estonia,,"7, avenue Gaspard-Valette",Auguste Schmidt,,https://archives.ungeneva.org/communications-entre-le-secretariat-et-le-gouvernement-estonien/download,,,Estonia,
Permanent Mission,,1939,,Estonia,,"7, avenue Gaspard-Valette",,,https://archives.ungeneva.org/communication-with-national-governments-revision-of-list-of-permanent-representatives-1940/download?token=80e26f06b7cf4e443bcf4fff9290fbba58c71de9e526d675c08142974983310c,,,Estonia,
